5.07,0.0964988
5.08,0.0629009
5.09,0.0292619
5.1,-0.00411361
5.11,-0.0369253
5.12,-0.06888
5.13,-0.0996953
5.14,-0.129103
5.15,-0.15685
5.16,-0.182706
5.17,-0.206461
5.18,-0.227928
5.19,-0.246949
5.2,-0.263394
5.21,-0.277162
5.22,-0.288182
5.23,-0.296415
5.24,-0.301854
5.25,-0.304524
5.26,-0.304479
5.27,-0.301807
5.28,-0.296621
5.29,-0.289065
5.3,-0.279308
5.31,-0.267542
5.32,-0.253983
5.33,-0.238863
5.34,-0.222431
5.35,-0.20495
5.36,-0.186692
5.37,-0.167935
5.38,-0.148962
5.39,-0.130053
5.4,-0.111488
5.41,-0.0935369
5.42,-0.0764609
5.43,-0.0605077
5.44,-0.0459086
5.45,-0.032876
5.46,-0.0216006
5.47,-0.0122492
5.48,-0.00496276
5.49,0.000145457
5.5,0.00299105
5.51,0.00351962
5.52,0.00170744
5.53,-0.00243826
5.54,-0.00887937
5.55,-0.0175473
5.56,-0.0283438
5.57,-0.041142
5.58,-0.0557881
5.59,-0.0721031
5.6,-0.0898846
5.61,-0.10891
5.62,-0.128937
5.63,-0.149711
5.64,-0.170962
5.65,-0.192413
5.66,-0.213781
5.67,-0.234778
5.68,-0.255121
5.69,-0.27453
5.7,-0.29273
5.71,-0.30946
5.72,-0.324474
5.73,-0.337539
5.74,-0.348446
5.75,-0.357006
5.76,-0.363055
5.77,-0.366457
5.78,-0.367104
5.79,-0.364916
5.8,-0.359847
5.81,-0.35188
5.82,-0.34103
5.83,-0.327345
5.84,-0.310904
5.85,-0.291816
5.86,-0.27022
5.87,-0.246283
5.88,-0.220196
5.89,-0.192177
5.9,-0.162464
5.91,-0.131315
5.92,-0.0990011
5.93,-0.0658104
5.94,-0.0320383
5.95,0.0020124
5.96,0.0360361
5.97,0.0697275
5.98,0.102785
5.99,0.134914
6,0.16583
6.01,0.195263
6.02,0.22296
6.03,0.248685
6.04,0.272226
6.05,0.293396
6.06,0.312033
6.07,0.328003
6.08,0.341204
6.09,0.351561
6.1,0.359034
6.11,0.363612
6.12,0.365319
6.13,0.364206
6.14,0.360359
6.15,0.353891
6.16,0.344945
6.17,0.333687
6.18,0.320312
6.19,0.305033
6.2,0.288084
6.21,0.269716
6.22,0.250193
6.23,0.22979
6.24,0.208786
6.25,0.187469
6.26,0.166124
6.27,0.145032
6.28,0.12447
6.29,0.104705
6.3,0.08599
