t,v(t)
186.28,-100.315
186.3,-100.304
186.32,-100.294
186.34,-100.283
186.36,-100.272
186.38,-100.262
186.4,-100.251
186.42,-100.24
186.44,-100.23
186.46,-100.219
186.48,-100.208
186.5,-100.198
186.52,-100.187
186.54,-100.177
186.56,-100.166
186.58,-100.155
186.6,-100.145
186.62,-100.134
186.64,-100.123
186.66,-100.113
186.68,-100.102
186.7,-100.092
186.72,-100.081
186.74,-100.07
186.76,-100.06
186.78,-100.049
186.8,-100.039
186.82,-100.028
186.84,-100.017
186.86,-100.007
186.88,-99.9963
186.9,-99.9857
186.92,-99.9751
186.94,-99.9645
186.96,-99.954
186.98,-99.9434
187,-99.9328
187.02,-99.9222
187.04,-99.9117
187.06,-99.9011
187.08,-99.8906
187.1,-99.88
187.12,-99.8694
187.14,-99.8589
187.16,-99.8483
187.18,-99.8378
187.2,-99.8272
187.22,-99.8167
187.24,-99.8062
187.26,-99.7956
187.28,-99.7851
187.3,-99.7746
187.32,-99.764
187.34,-99.7535
187.36,-99.743
187.38,-99.7324
187.4,-99.7219
187.42,-99.7114
187.44,-99.7009
187.46,-99.6904
187.48,-99.6799
187.5,-99.6693
187.52,-99.6588
187.54,-99.6483
187.56,-99.6378
187.58,-99.6273
187.6,-99.6168
187.62,-99.6063
187.64,-99.5958
187.66,-99.5854
187.68,-99.5749
187.7,-99.5644
187.72,-99.5539
187.74,-99.5434
187.76,-99.5329
187.78,-99.5225
187.8,-99.512
187.82,-99.5015
187.84,-99.491
187.86,-99.4806
187.88,-99.4701
187.9,-99.4596
187.92,-99.4492
187.94,-99.4387
187.96,-99.4283
187.98,-99.4178
188,-99.4074
188.02,-99.3969
188.04,-99.3865
188.06,-99.376
188.08,-99.3656
188.1,-99.3551
188.12,-99.3447
188.14,-99.3343
188.16,-99.3238
188.18,-99.3134
188.2,-99.303
188.22,-99.2925
188.24,-99.2821
188.26,-99.2717
188.28,-99.2613
188.3,-99.2509
188.32,-99.2405
188.34,-99.23
188.36,-99.2196
188.38,-99.2092
188.4,-99.1988
188.42,-99.1884
188.44,-99.178
188.46,-99.1676
188.48,-99.1572
188.5,-99.1468
188.52,-99.1364
188.54,-99.126
188.56,-99.1157
188.58,-99.1053
188.6,-99.0949
188.62,-99.0845
188.64,-99.0741
188.66,-99.0638
188.68,-99.0534
188.7,-99.043
188.72,-99.0327
188.74,-99.0223
188.76,-99.0119
188.78,-99.0016
188.8,-98.9912
188.82,-98.9808
188.84,-98.9705
188.86,-98.9601
188.88,-98.9498
188.9,-98.9394
188.92,-98.9291
188.94,-98.9188
188.96,-98.9084
188.98,-98.8981
189,-98.8877
189.02,-98.8774
189.04,-98.8671
189.06,-98.8567
189.08,-98.8464
189.1,-98.8361
189.12,-98.8258
189.14,-98.8155
189.16,-98.8051
189.18,-98.7948
189.2,-98.7845
189.22,-98.7742
189.24,-98.7639
189.26,-98.7536
189.28,-98.7433
189.3,-98.733
189.32,-98.7227
189.34,-98.7124
189.36,-98.7021
189.38,-98.6918
189.4,-98.6815
189.42,-98.6712
189.44,-98.6609
189.46,-98.6507
189.48,-98.6404
189.5,-98.6301
189.52,-98.6198
189.54,-98.6095
189.56,-98.5993
189.58,-98.589
189.6,-98.5787
189.62,-98.5685
189.64,-98.5582
189.66,-98.5479
189.68,-98.5377
189.7,-98.5274
189.72,-98.5172
189.74,-98.5069
189.76,-98.4967
189.78,-98.4864
189.8,-98.4762
189.82,-98.4659
189.84,-98.4557
189.86,-98.4455
189.88,-98.4352
189.9,-98.425
189.92,-98.4148
189.94,-98.4045
189.96,-98.3943
189.98,-98.3841
190,-98.3739
190.02,-98.3636
190.04,-98.3534
190.06,-98.3432
190.08,-98.333
190.1,-98.3228
190.12,-98.3126
190.14,-98.3024
190.16,-98.2922
190.18,-98.282
190.2,-98.2718
190.22,-98.2616
190.24,-98.2514
190.26,-98.2412
190.28,-98.231
190.3,-98.2208
190.32,-98.2106
190.34,-98.2004
190.36,-98.1902
190.38,-98.1801
190.4,-98.1699
190.42,-98.1597
190.44,-98.1495
190.46,-98.1394
190.48,-98.1292
190.5,-98.119
190.52,-98.1089
190.54,-98.0987
190.56,-98.0886
190.58,-98.0784
190.6,-98.0682
190.62,-98.0581
190.64,-98.0479
190.66,-98.0378
190.68,-98.0276
190.7,-98.0175
190.72,-98.0074
190.74,-97.9972
190.76,-97.9871
190.78,-97.9769
190.8,-97.9668
190.82,-97.9567
190.84,-97.9466
190.86,-97.9364
190.88,-97.9263
190.9,-97.9162
190.92,-97.9061
190.94,-97.8959
190.96,-97.8858
190.98,-97.8757
191,-97.8656
191.02,-97.8555
191.04,-97.8454
191.06,-97.8353
191.08,-97.8252
191.1,-97.8151
191.12,-97.805
191.14,-97.7949
191.16,-97.7848
191.18,-97.7747
191.2,-97.7646
191.22,-97.7545
191.24,-97.7445
191.26,-97.7344
191.28,-97.7243
191.3,-97.7142
191.32,-97.7041
191.34,-97.6941
191.36,-97.684
191.38,-97.6739
191.4,-97.6639
191.42,-97.6538
191.44,-97.6437
191.46,-97.6337
191.48,-97.6236
191.5,-97.6136
191.52,-97.6035
191.54,-97.5935
191.56,-97.5834
191.58,-97.5734
191.6,-97.5633
191.62,-97.5533
191.64,-97.5432
191.66,-97.5332
191.68,-97.5232
191.7,-97.5131
191.72,-97.5031
191.74,-97.4931
191.76,-97.483
191.78,-97.473
191.8,-97.463
191.82,-97.453
191.84,-97.443
191.86,-97.4329
191.88,-97.4229
191.9,-97.4129
191.92,-97.4029
191.94,-97.3929
191.96,-97.3829
191.98,-97.3729
192,-97.3629
192.02,-97.3529
192.04,-97.3429
192.06,-97.3329
192.08,-97.3229
192.1,-97.3129
192.12,-97.3029
192.14,-97.2929
192.16,-97.283
192.18,-97.273
192.2,-97.263
192.22,-97.253
192.24,-97.2431
192.26,-97.2331
192.28,-97.2231
192.3,-97.2131
192.32,-97.2032
192.34,-97.1932
192.36,-97.1833
192.38,-97.1733
192.4,-97.1633
192.42,-97.1534
192.44,-97.1434
192.46,-97.1335
192.48,-97.1235
192.5,-97.1136
192.52,-97.1036
192.54,-97.0937
192.56,-97.0838
192.58,-97.0738
192.6,-97.0639
192.62,-97.0539
192.64,-97.044
192.66,-97.0341
192.68,-97.0242
192.7,-97.0142
192.72,-97.0043
192.74,-96.9944
192.76,-96.9845
192.78,-96.9746
192.8,-96.9646
192.82,-96.9547
192.84,-96.9448
192.86,-96.9349
192.88,-96.925
192.9,-96.9151
192.92,-96.9052
192.94,-96.8953
192.96,-96.8854
192.98,-96.8755
193,-96.8656
193.02,-96.8557
193.04,-96.8458
193.06,-96.8359
193.08,-96.8261
193.1,-96.8162
193.12,-96.8063
193.14,-96.7964
193.16,-96.7865
193.18,-96.7767
193.2,-96.7668
193.22,-96.7569
193.24,-96.7471
193.26,-96.7372
193.28,-96.7273
193.3,-96.7175
193.32,-96.7076
193.34,-96.6978
193.36,-96.6879
193.38,-96.6781
193.4,-96.6682
193.42,-96.6584
193.44,-96.6485
193.46,-96.6387
193.48,-96.6288
193.5,-96.619
193.52,-96.6091
193.54,-96.5993
193.56,-96.5895
193.58,-96.5796
193.6,-96.5698
193.62,-96.56
193.64,-96.5502
193.66,-96.5403
193.68,-96.5305
193.7,-96.5207
193.72,-96.5109
193.74,-96.5011
193.76,-96.4913
193.78,-96.4815
193.8,-96.4716
193.82,-96.4618
193.84,-96.452
193.86,-96.4422
193.88,-96.4324
193.9,-96.4226
193.92,-96.4128
193.94,-96.403
193.96,-96.3933
193.98,-96.3835
194,-96.3737
194.02,-96.3639
194.04,-96.3541
194.06,-96.3443
194.08,-96.3346
194.1,-96.3248
194.12,-96.315
194.14,-96.3052
194.16,-96.2955
194.18,-96.2857
194.2,-96.2759
194.22,-96.2662
194.24,-96.2564
194.26,-96.2466
194.28,-96.2369
194.3,-96.2271
194.32,-96.2174
194.34,-96.2076
194.36,-96.1979
194.38,-96.1881
194.4,-96.1784
194.42,-96.1686
194.44,-96.1589
194.46,-96.1492
194.48,-96.1394
194.5,-96.1297
194.52,-96.12
194.54,-96.1102
194.56,-96.1005
194.58,-96.0908
194.6,-96.0811
194.62,-96.0713
194.64,-96.0616
194.66,-96.0519
194.68,-96.0422
194.7,-96.0325
194.72,-96.0228
194.74,-96.013
194.76,-96.0033
194.78,-95.9936
194.8,-95.9839
194.82,-95.9742
194.84,-95.9645
194.86,-95.9548
194.88,-95.9451
194.9,-95.9354
194.92,-95.9257
194.94,-95.9161
194.96,-95.9064
194.98,-95.8967
195,-95.887
195.02,-95.8773
195.04,-95.8676
195.06,-95.858
195.08,-95.8483
195.1,-95.8386
195.12,-95.829
195.14,-95.8193
195.16,-95.8096
195.18,-95.8
195.2,-95.7903
195.22,-95.7806
195.24,-95.771
195.26,-95.7613
195.28,-95.7517
195.3,-95.742
195.32,-95.7324
195.34,-95.7227
195.36,-95.7131
195.38,-95.7034
195.4,-95.6938
195.42,-95.6841
195.44,-95.6745
195.46,-95.6649
195.48,-95.6552
195.5,-95.6456
195.52,-95.636
195.54,-95.6264
195.56,-95.6167
195.58,-95.6071
195.6,-95.5975
195.62,-95.5879
195.64,-95.5782
195.66,-95.5686
195.68,-95.559
195.7,-95.5494
195.72,-95.5398
195.74,-95.5302
195.76,-95.5206
195.78,-95.511
195.8,-95.5014
195.82,-95.4918
195.84,-95.4822
195.86,-95.4726
195.88,-95.463
195.9,-95.4534
195.92,-95.4438
195.94,-95.4342
195.96,-95.4247
195.98,-95.4151
196,-95.4055
196.02,-95.3959
196.04,-95.3863
196.06,-95.3768
196.08,-95.3672
196.1,-95.3576
196.12,-95.3481
196.14,-95.3385
196.16,-95.3289
196.18,-95.3194
196.2,-95.3098
196.22,-95.3002
196.24,-95.2907
196.26,-95.2811
196.28,-95.2716
196.3,-95.262
196.32,-95.2525
196.34,-95.2429
196.36,-95.2334
196.38,-95.2239
196.4,-95.2143
196.42,-95.2048
196.44,-95.1952
196.46,-95.1857
196.48,-95.1762
196.5,-95.1666
196.52,-95.1571
196.54,-95.1476
196.56,-95.1381
196.58,-95.1286
196.6,-95.119
196.62,-95.1095
196.64,-95.1
196.66,-95.0905
196.68,-95.081
196.7,-95.0715
196.72,-95.062
196.74,-95.0525
196.76,-95.0429
196.78,-95.0334
196.8,-95.0239
196.82,-95.0144
196.84,-95.005
196.86,-94.9955
196.88,-94.986
196.9,-94.9765
196.92,-94.967
196.94,-94.9575
196.96,-94.948
196.98,-94.9385
197,-94.9291
197.02,-94.9196
197.04,-94.9101
197.06,-94.9006
197.08,-94.8912
197.1,-94.8817
197.12,-94.8722
197.14,-94.8628
197.16,-94.8533
197.18,-94.8438
197.2,-94.8344
197.22,-94.8249
197.24,-94.8155
197.26,-94.806
197.28,-94.7966
197.3,-94.7871
197.32,-94.7777
197.34,-94.7682
197.36,-94.7588
197.38,-94.7493
197.4,-94.7399
197.42,-94.7305
197.44,-94.721
197.46,-94.7116
197.48,-94.7022
197.5,-94.6927
197.52,-94.6833
197.54,-94.6739
197.56,-94.6644
197.58,-94.655
197.6,-94.6456
197.62,-94.6362
197.64,-94.6268
197.66,-94.6174
197.68,-94.6079
197.7,-94.5985
197.72,-94.5891
197.74,-94.5797
197.76,-94.5703
197.78,-94.5609
197.8,-94.5515
197.82,-94.5421
197.84,-94.5327
197.86,-94.5233
197.88,-94.5139
197.9,-94.5045
197.92,-94.4952
197.94,-94.4858
197.96,-94.4764
197.98,-94.467
198,-94.4576
198.02,-94.4482
198.04,-94.4389
198.06,-94.4295
198.08,-94.4201
198.1,-94.4108
198.12,-94.4014
198.14,-94.392
198.16,-94.3827
198.18,-94.3733
198.2,-94.3639
198.22,-94.3546
198.24,-94.3452
198.26,-94.3359
198.28,-94.3265
198.3,-94.3172
198.32,-94.3078
198.34,-94.2985
198.36,-94.2891
198.38,-94.2798
198.4,-94.2704
198.42,-94.2611
198.44,-94.2518
198.46,-94.2424
198.48,-94.2331
198.5,-94.2238
198.52,-94.2144
198.54,-94.2051
198.56,-94.1958
198.58,-94.1864
198.6,-94.1771
198.62,-94.1678
198.64,-94.1585
198.66,-94.1492
198.68,-94.1399
198.7,-94.1305
198.72,-94.1212
198.74,-94.1119
198.76,-94.1026
198.78,-94.0933
198.8,-94.084
198.82,-94.0747
198.84,-94.0654
198.86,-94.0561
198.88,-94.0468
198.9,-94.0375
198.92,-94.0282
198.94,-94.019
198.96,-94.0097
198.98,-94.0004
199,-93.9911
199.02,-93.9818
199.04,-93.9725
199.06,-93.9633
199.08,-93.954
199.1,-93.9447
199.12,-93.9354
199.14,-93.9262
199.16,-93.9169
199.18,-93.9076
199.2,-93.8984
199.22,-93.8891
199.24,-93.8799
199.26,-93.8706
199.28,-93.8613
199.3,-93.8521
199.32,-93.8428
199.34,-93.8336
199.36,-93.8243
199.38,-93.8151
199.4,-93.8058
199.42,-93.7966
199.44,-93.7874
199.46,-93.7781
199.48,-93.7689
199.5,-93.7597
199.52,-93.7504
199.54,-93.7412
199.56,-93.732
199.58,-93.7227
199.6,-93.7135
199.62,-93.7043
199.64,-93.6951
199.66,-93.6858
199.68,-93.6766
199.7,-93.6674
199.72,-93.6582
199.74,-93.649
199.76,-93.6398
199.78,-93.6306
199.8,-93.6214
199.82,-93.6122
199.84,-93.603
199.86,-93.5938
199.88,-93.5846
199.9,-93.5754
199.92,-93.5662
199.94,-93.557
199.96,-93.5478
199.98,-93.5386
200,-93.5294
200.02,-93.5202
200.04,-93.511
200.06,-93.5019
200.08,-93.4927
200.1,-93.4835
200.12,-93.4743
200.14,-93.4652
200.16,-93.456
200.18,-93.4468
200.2,-93.4376
200.22,-93.4285
200.24,-93.4193
200.26,-93.4101
200.28,-93.401
200.3,-93.3918
200.32,-93.3827
200.34,-93.3735
200.36,-93.3644
200.38,-93.3552
200.4,-93.3461
200.42,-93.3369
200.44,-93.3278
200.46,-93.3186
200.48,-93.3095
200.5,-93.3003
200.52,-93.2912
200.54,-93.2821
200.56,-93.2729
200.58,-93.2638
200.6,-93.2547
200.62,-93.2455
200.64,-93.2364
200.66,-93.2273
200.68,-93.2182
200.7,-93.2091
200.72,-93.1999
200.74,-93.1908
200.76,-93.1817
200.78,-93.1726
200.8,-93.1635
200.82,-93.1544
200.84,-93.1453
200.86,-93.1362
200.88,-93.1271
200.9,-93.1179
200.92,-93.1088
200.94,-93.0997
200.96,-93.0907
200.98,-93.0816
201,-93.0725
201.02,-93.0634
201.04,-93.0543
201.06,-93.0452
201.08,-93.0361
201.1,-93.027
201.12,-93.0179
201.14,-93.0089
201.16,-92.9998
201.18,-92.9907
201.2,-92.9816
201.22,-92.9726
201.24,-92.9635
201.26,-92.9544
201.28,-92.9454
201.3,-92.9363
201.32,-92.9272
201.34,-92.9182
201.36,-92.9091
201.38,-92.9001
201.4,-92.891
201.42,-92.8819
201.44,-92.8729
201.46,-92.8638
201.48,-92.8548
201.5,-92.8458
201.52,-92.8367
201.54,-92.8277
201.56,-92.8186
201.58,-92.8096
201.6,-92.8006
201.62,-92.7915
201.64,-92.7825
201.66,-92.7735
201.68,-92.7644
201.7,-92.7554
201.72,-92.7464
201.74,-92.7373
201.76,-92.7283
201.78,-92.7193
201.8,-92.7103
201.82,-92.7013
201.84,-92.6923
201.86,-92.6832
201.88,-92.6742
201.9,-92.6652
201.92,-92.6562
201.94,-92.6472
201.96,-92.6382
201.98,-92.6292
202,-92.6202
202.02,-92.6112
202.04,-92.6022
202.06,-92.5932
202.08,-92.5842
202.1,-92.5752
202.12,-92.5662
202.14,-92.5573
202.16,-92.5483
202.18,-92.5393
202.2,-92.5303
202.22,-92.5213
202.24,-92.5123
202.26,-92.5034
202.28,-92.4944
202.3,-92.4854
202.32,-92.4765
202.34,-92.4675
202.36,-92.4585
202.38,-92.4496
202.4,-92.4406
202.42,-92.4316
202.44,-92.4227
202.46,-92.4137
202.48,-92.4048
202.5,-92.3958
202.52,-92.3868
202.54,-92.3779
202.56,-92.3689
202.58,-92.36
202.6,-92.3511
202.62,-92.3421
202.64,-92.3332
202.66,-92.3242
202.68,-92.3153
202.7,-92.3064
202.72,-92.2974
202.74,-92.2885
202.76,-92.2796
202.78,-92.2706
202.8,-92.2617
202.82,-92.2528
202.84,-92.2439
202.86,-92.2349
202.88,-92.226
202.9,-92.2171
202.92,-92.2082
202.94,-92.1993
202.96,-92.1904
202.98,-92.1814
203,-92.1725
203.02,-92.1636
203.04,-92.1547
203.06,-92.1458
203.08,-92.1369
203.1,-92.128
203.12,-92.1191
203.14,-92.1102
203.16,-92.1013
203.18,-92.0924
203.2,-92.0835
203.22,-92.0747
203.24,-92.0658
203.26,-92.0569
203.28,-92.048
203.3,-92.0391
203.32,-92.0302
203.34,-92.0214
203.36,-92.0125
203.38,-92.0036
203.4,-91.9947
203.42,-91.9859
203.44,-91.977
203.46,-91.9681
203.48,-91.9593
203.5,-91.9504
203.52,-91.9415
203.54,-91.9327
203.56,-91.9238
203.58,-91.915
203.6,-91.9061
203.62,-91.8973
203.64,-91.8884
203.66,-91.8796
203.68,-91.8707
203.7,-91.8619
203.72,-91.853
203.74,-91.8442
203.76,-91.8353
203.78,-91.8265
203.8,-91.8177
203.82,-91.8088
203.84,-91.8
203.86,-91.7912
203.88,-91.7823
203.9,-91.7735
203.92,-91.7647
203.94,-91.7559
203.96,-91.747
203.98,-91.7382
204,-91.7294
204.02,-91.7206
204.04,-91.7118
204.06,-91.703
204.08,-91.6941
204.1,-91.6853
204.12,-91.6765
204.14,-91.6677
204.16,-91.6589
204.18,-91.6501
204.2,-91.6413
204.22,-91.6325
204.24,-91.6237
204.26,-91.6149
204.28,-91.6061
204.3,-91.5973
204.32,-91.5885
204.34,-91.5798
204.36,-91.571
204.38,-91.5622
204.4,-91.5534
204.42,-91.5446
204.44,-91.5358
204.46,-91.5271
204.48,-91.5183
204.5,-91.5095
204.52,-91.5007
204.54,-91.492
204.56,-91.4832
204.58,-91.4744
204.6,-91.4657
204.62,-91.4569
204.64,-91.4481
204.66,-91.4394
204.68,-91.4306
204.7,-91.4219
204.72,-91.4131
204.74,-91.4043
204.76,-91.3956
204.78,-91.3868
204.8,-91.3781
204.82,-91.3694
204.84,-91.3606
204.86,-91.3519
204.88,-91.3431
204.9,-91.3344
204.92,-91.3256
204.94,-91.3169
204.96,-91.3082
204.98,-91.2994
205,-91.2907
205.02,-91.282
205.04,-91.2733
205.06,-91.2645
205.08,-91.2558
205.1,-91.2471
205.12,-91.2384
205.14,-91.2297
205.16,-91.2209
205.18,-91.2122
205.2,-91.2035
205.22,-91.1948
205.24,-91.1861
205.26,-91.1774
205.28,-91.1687
205.3,-91.16
205.32,-91.1513
205.34,-91.1426
205.36,-91.1339
205.38,-91.1252
205.4,-91.1165
205.42,-91.1078
205.44,-91.0991
205.46,-91.0904
205.48,-91.0817
205.5,-91.073
205.52,-91.0643
205.54,-91.0557
205.56,-91.047
205.58,-91.0383
205.6,-91.0296
205.62,-91.0209
205.64,-91.0123
205.66,-91.0036
205.68,-90.9949
205.7,-90.9863
205.72,-90.9776
205.74,-90.9689
205.76,-90.9603
205.78,-90.9516
205.8,-90.9429
205.82,-90.9343
205.84,-90.9256
205.86,-90.917
205.88,-90.9083
205.9,-90.8997
205.92,-90.891
205.94,-90.8824
205.96,-90.8737
205.98,-90.8651
206,-90.8564
206.02,-90.8478
206.04,-90.8391
206.06,-90.8305
206.08,-90.8219
206.1,-90.8132
206.12,-90.8046
206.14,-90.796
206.16,-90.7873
206.18,-90.7787
206.2,-90.7701
206.22,-90.7615
206.24,-90.7528
206.26,-90.7442
206.28,-90.7356
206.3,-90.727
206.32,-90.7184
206.34,-90.7097
206.36,-90.7011
206.38,-90.6925
206.4,-90.6839
206.42,-90.6753
206.44,-90.6667
206.46,-90.6581
206.48,-90.6495
206.5,-90.6409
206.52,-90.6323
206.54,-90.6237
206.56,-90.6151
206.58,-90.6065
206.6,-90.5979
206.62,-90.5893
206.64,-90.5807
206.66,-90.5721
206.68,-90.5636
206.7,-90.555
206.72,-90.5464
206.74,-90.5378
206.76,-90.5292
206.78,-90.5207
206.8,-90.5121
206.82,-90.5035
206.84,-90.4949
206.86,-90.4864
206.88,-90.4778
206.9,-90.4692
206.92,-90.4607
206.94,-90.4521
206.96,-90.4436
206.98,-90.435
207,-90.4264
207.02,-90.4179
207.04,-90.4093
207.06,-90.4008
207.08,-90.3922
207.1,-90.3837
207.12,-90.3751
207.14,-90.3666
207.16,-90.358
207.18,-90.3495
207.2,-90.341
207.22,-90.3324
207.24,-90.3239
207.26,-90.3153
207.28,-90.3068
207.3,-90.2983
207.32,-90.2897
207.34,-90.2812
207.36,-90.2727
207.38,-90.2642
207.4,-90.2556
207.42,-90.2471
207.44,-90.2386
207.46,-90.2301
207.48,-90.2216
207.5,-90.213
207.52,-90.2045
207.54,-90.196
207.56,-90.1875
207.58,-90.179
207.6,-90.1705
207.62,-90.162
207.64,-90.1535
207.66,-90.145
207.68,-90.1365
207.7,-90.128
207.72,-90.1195
207.74,-90.111
207.76,-90.1025
207.78,-90.094
207.8,-90.0855
207.82,-90.077
207.84,-90.0685
207.86,-90.0601
207.88,-90.0516
207.9,-90.0431
207.92,-90.0346
207.94,-90.0261
207.96,-90.0176
207.98,-90.0092
208,-90.0007
208.02,-89.9922
208.04,-89.9838
208.06,-89.9753
208.08,-89.9668
208.1,-89.9584
208.12,-89.9499
208.14,-89.9414
208.16,-89.933
208.18,-89.9245
208.2,-89.9161
208.22,-89.9076
208.24,-89.8992
208.26,-89.8907
208.28,-89.8822
208.3,-89.8738
208.32,-89.8654
208.34,-89.8569
208.36,-89.8485
208.38,-89.84
208.4,-89.8316
208.42,-89.8231
208.44,-89.8147
208.46,-89.8063
208.48,-89.7978
208.5,-89.7894
208.52,-89.781
208.54,-89.7725
208.56,-89.7641
208.58,-89.7557
208.6,-89.7473
208.62,-89.7389
208.64,-89.7304
208.66,-89.722
208.68,-89.7136
208.7,-89.7052
208.72,-89.6968
208.74,-89.6884
208.76,-89.6799
208.78,-89.6715
208.8,-89.6631
208.82,-89.6547
208.84,-89.6463
208.86,-89.6379
208.88,-89.6295
208.9,-89.6211
208.92,-89.6127
208.94,-89.6043
208.96,-89.5959
208.98,-89.5875
209,-89.5792
209.02,-89.5708
209.04,-89.5624
209.06,-89.554
209.08,-89.5456
209.1,-89.5372
209.12,-89.5288
209.14,-89.5205
209.16,-89.5121
209.18,-89.5037
209.2,-89.4953
209.22,-89.487
209.24,-89.4786
209.26,-89.4702
209.28,-89.4619
209.3,-89.4535
209.32,-89.4451
209.34,-89.4368
209.36,-89.4284
209.38,-89.42
209.4,-89.4117
209.42,-89.4033
209.44,-89.395
209.46,-89.3866
209.48,-89.3783
209.5,-89.3699
209.52,-89.3616
209.54,-89.3532
209.56,-89.3449
209.58,-89.3365
209.6,-89.3282
209.62,-89.3199
209.64,-89.3115
209.66,-89.3032
209.68,-89.2949
209.7,-89.2865
209.72,-89.2782
209.74,-89.2699
209.76,-89.2615
209.78,-89.2532
209.8,-89.2449
209.82,-89.2366
209.84,-89.2282
209.86,-89.2199
209.88,-89.2116
209.9,-89.2033
209.92,-89.195
209.94,-89.1866
209.96,-89.1783
209.98,-89.17
210,-89.1617
210.02,-89.1534
210.04,-89.1451
210.06,-89.1368
210.08,-89.1285
210.1,-89.1202
210.12,-89.1119
210.14,-89.1036
210.16,-89.0953
210.18,-89.087
210.2,-89.0787
210.22,-89.0704
210.24,-89.0621
210.26,-89.0539
210.28,-89.0456
210.3,-89.0373
210.32,-89.029
210.34,-89.0207
210.36,-89.0124
210.38,-89.0042
210.4,-88.9959
210.42,-88.9876
210.44,-88.9793
210.46,-88.9711
210.48,-88.9628
210.5,-88.9545
210.52,-88.9463
210.54,-88.938
210.56,-88.9297
210.58,-88.9215
210.6,-88.9132
210.62,-88.9049
210.64,-88.8967
210.66,-88.8884
210.68,-88.8802
210.7,-88.8719
210.72,-88.8637
210.74,-88.8554
210.76,-88.8472
210.78,-88.8389
210.8,-88.8307
210.82,-88.8225
210.84,-88.8142
210.86,-88.806
210.88,-88.7977
210.9,-88.7895
210.92,-88.7813
210.94,-88.773
210.96,-88.7648
210.98,-88.7566
211,-88.7483
211.02,-88.7401
211.04,-88.7319
211.06,-88.7237
211.08,-88.7154
211.1,-88.7072
211.12,-88.699
211.14,-88.6908
211.16,-88.6826
211.18,-88.6744
211.2,-88.6661
211.22,-88.6579
211.24,-88.6497
211.26,-88.6415
211.28,-88.6333
211.3,-88.6251
211.32,-88.6169
211.34,-88.6087
211.36,-88.6005
211.38,-88.5923
211.4,-88.5841
211.42,-88.5759
211.44,-88.5677
211.46,-88.5595
211.48,-88.5513
211.5,-88.5432
211.52,-88.535
211.54,-88.5268
211.56,-88.5186
211.58,-88.5104
211.6,-88.5022
211.62,-88.4941
211.64,-88.4859
211.66,-88.4777
211.68,-88.4695
211.7,-88.4614
211.72,-88.4532
211.74,-88.445
211.76,-88.4368
211.78,-88.4287
211.8,-88.4205
211.82,-88.4124
211.84,-88.4042
211.86,-88.396
211.88,-88.3879
211.9,-88.3797
211.92,-88.3716
211.94,-88.3634
211.96,-88.3553
211.98,-88.3471
212,-88.339
212.02,-88.3308
212.04,-88.3227
212.06,-88.3145
212.08,-88.3064
212.1,-88.2982
212.12,-88.2901
212.14,-88.282
212.16,-88.2738
212.18,-88.2657
212.2,-88.2576
212.22,-88.2494
212.24,-88.2413
212.26,-88.2332
212.28,-88.225
212.3,-88.2169
212.32,-88.2088
212.34,-88.2007
212.36,-88.1925
212.38,-88.1844
212.4,-88.1763
212.42,-88.1682
212.44,-88.1601
212.46,-88.152
212.48,-88.1439
212.5,-88.1357
212.52,-88.1276
212.54,-88.1195
212.56,-88.1114
212.58,-88.1033
212.6,-88.0952
212.62,-88.0871
212.64,-88.079
212.66,-88.0709
212.68,-88.0628
212.7,-88.0547
212.72,-88.0466
212.74,-88.0385
212.76,-88.0305
212.78,-88.0224
212.8,-88.0143
212.82,-88.0062
212.84,-87.9981
212.86,-87.99
212.88,-87.982
212.9,-87.9739
212.92,-87.9658
212.94,-87.9577
212.96,-87.9496
212.98,-87.9416
213,-87.9335
213.02,-87.9254
213.04,-87.9174
213.06,-87.9093
213.08,-87.9012
213.1,-87.8932
213.12,-87.8851
213.14,-87.8771
213.16,-87.869
213.18,-87.8609
213.2,-87.8529
213.22,-87.8448
213.24,-87.8368
213.26,-87.8287
213.28,-87.8207
213.3,-87.8126
213.32,-87.8046
213.34,-87.7965
213.36,-87.7885
213.38,-87.7805
213.4,-87.7724
213.42,-87.7644
213.44,-87.7563
213.46,-87.7483
213.48,-87.7403
213.5,-87.7322
213.52,-87.7242
213.54,-87.7162
213.56,-87.7081
213.58,-87.7001
213.6,-87.6921
213.62,-87.6841
213.64,-87.6761
213.66,-87.668
213.68,-87.66
213.7,-87.652
213.72,-87.644
213.74,-87.636
213.76,-87.628
213.78,-87.6199
213.8,-87.6119
213.82,-87.6039
213.84,-87.5959
213.86,-87.5879
213.88,-87.5799
213.9,-87.5719
213.92,-87.5639
213.94,-87.5559
213.96,-87.5479
213.98,-87.5399
214,-87.5319
214.02,-87.5239
214.04,-87.5159
214.06,-87.508
214.08,-87.5
214.1,-87.492
214.12,-87.484
214.14,-87.476
214.16,-87.468
214.18,-87.4601
214.2,-87.4521
214.22,-87.4441
214.24,-87.4361
214.26,-87.4281
214.28,-87.4202
214.3,-87.4122
214.32,-87.4042
214.34,-87.3963
214.36,-87.3883
214.38,-87.3803
214.4,-87.3724
214.42,-87.3644
214.44,-87.3564
214.46,-87.3485
214.48,-87.3405
214.5,-87.3326
214.52,-87.3246
214.54,-87.3167
214.56,-87.3087
214.58,-87.3008
214.6,-87.2928
214.62,-87.2849
214.64,-87.2769
214.66,-87.269
214.68,-87.261
214.7,-87.2531
